Time (s),Position (x),Velocity (v),Acceleration (a),Dominant Frequency (Hz),Energy,Entropy,System State
7.915831663326654,-9.513135248149394,21.020452158497278,94.95908400728445,0.03992,1121.0633432286522,5.351802137011197,High
8.016032064128257,-6.841060831667,19.1557455254723,-94.01605272175078,0.03992,846.1219721014129,5.351802137011197,High
8.11623246492986,-5.674308489537711,2.1795598294891043,-169.56557939944696,0.03992,637.1353237163438,5.351802137011197,High
8.216432865731463,-6.4042752946952355,-14.825332510489014,-125.21791885774071,0.03992,581.4204674091343,5.351802137011197,High
8.316633266533067,-8.645317008673786,-22.914211484687392,27.739247327550753,0.03992,740.3839597836369,5.351802137011197,High
8.41683366733467,-10.996301644331988,-9.266365110178242,199.38823920912728,0.03992,1088.6005649878223,5.351802137011197,High
8.517034068136272,-10.50230400470149,17.04335148307359,167.56826253480932,0.03992,1204.680696128272,5.351802137011197,High
8.617234468937877,-7.580800345118844,24.31444902505409,-38.846032833358215,0.03992,945.9298559065027,5.351802137011197,High
8.71743486973948,-5.629668929540349,9.258575364164127,-170.29768968960602,0.03992,681.1341348144142,5.351802137011197,High
8.817635270541082,-5.725374420436654,-9.81334449991706,-162.78642169657945,0.03992,558.8938071105076,5.351802137011197,High
8.917835671342687,-7.596271033732145,-23.363954033947987,-44.12164894234041,0.03992,632.9177679979339,5.351802137011197,High
9.01803607214429,-10.407529537460299,-18.65535831601734,157.4925737921648,0.03992,958.2070933107765,5.351802137011197,High
9.118236472945892,-11.334819794457063,8.197684000553972,226.63508364138414,0.03992,1247.04847714269,5.351802137011197,High
9.218436873747494,-8.764707092459503,26.762494117125776,47.83375494540379,0.03992,1082.9708541405187,5.351802137011197,High
9.318637274549099,-5.971594520483961,17.78360683530423,-144.46944461921652,0.03992,766.0371240853964,5.351802137011197,High
9.418837675350701,-5.200858027268274,-2.1892983917352487,-187.90958933502557,0.03992,570.4875524685053,5.351802137011197,High
9.519038076152304,-6.410331673136316,-19.873625496364223,-118.73895143443931,0.03992,547.3973548648382,5.351802137011197,High
9.619238476953909,-9.183548507501586,-25.984679440721084,72.18913310928798,0.03992,776.6490774003514,5.351802137011197,High
9.719438877755511,-11.617682262459178,-5.406865354222342,249.6302989240336,0.03992,1189.8229167486957,5.351802137011197,High
9.819639278557114,-10.267088658648348,24.04143256810329,158.71755877914867,0.03992,1227.644831452459,5.351802137011197,High
9.919839679358718,-6.799759904121846,26.400260653623082,-84.18311995697138,0.03992,890.7259168428182,5.351802137011197,High
10.02004008016032,-4.976455261128692,7.1710678472673415,-197.51237629864787,0.03992,618.396640944181,5.351802137011197,High
10.120240480961924,-5.362672159178491,-13.181377883180105,-173.85715777173485,0.03992,504.88666843346755,5.351802137011197,High
10.220440881763528,-7.618013955152761,-27.670045934643454,-36.14289476711779,0.03992,606.1518896624225,5.351802137011197,High
10.32064128256513,-10.907771544878582,-20.424442966770844,202.05432220735858,0.03992,1005.4865452775506,5.351802137011197,High
10.420841683366733,-11.71108869799261,12.821802203103756,263.06058296125485,0.03992,1325.2470220036264,5.351802137011197,High
10.521042084168338,-8.338272105378831,32.29310872887142,30.07193925226422,0.03992,1071.9509375499345,5.351802137011197,High
10.62124248496994,-5.239523822467276,18.848242935020433,-178.87216142513896,0.03992,716.3981859910566,5.351802137011197,High
10.721442885771543,-4.561069112388764,-3.553015805224569,-207.6837242739418,0.03992,512.0822177895941,5.351802137011197,High
10.821643286573147,-5.951551037943141,-22.771741889416806,-137.5273012822987,0.03992,485.08093032282534,5.351802137011197,High
10.92184368737475,-9.124544440929206,-31.113597224522906,76.37416275430158,0.03992,737.0765865245493,5.351802137011197,High
11.022044088176353,-12.18674086249683,-7.466298451681015,299.4941179620177,0.03992,1248.3431408707288,5.351802137011197,High
11.122244488977957,-10.62079663565486,28.905264090510702,196.6590004608498,0.03992,1303.2365246700328,5.351802137011197,High
11.22244488977956,-6.394102768206108,31.944322883158623,-95.87648707515692,0.03992,894.992719679721,5.351802137011197,High
11.322645290581162,-4.219128723198223,9.691539225749795,-220.21517144790133,0.03992,583.8214905107938,5.351802137011197,High
11.422845691382767,-4.45191053859693,-12.186974000188341,-200.67300494075883,0.03992,438.6487397949129,5.351802137011197,High
11.52304609218437,-6.661408081953401,-30.52349182450248,-90.1992475000503,0.03992,494.83473981455927,5.351802137011197,High
11.623246492985972,-10.568842767956145,-30.262975503204434,188.76554190106057,0.03992,903.5345138509495,5.351802137011197,High
11.723446893787575,-12.726132631693769,7.305274087533711,346.0976793784405,0.03992,1420.0390367394807,5.351802137011197,High
11.823647294589179,-9.104859984883257,39.095276877244565,103.5411534780243,0.03992,1200.9401077805985,5.351802137011197,High
11.923847695390782,-4.891407806594657,28.055004243450405,-179.90994373443766,0.03992,755.0821081629333,5.351802137011197,High
12.024048096192384,-3.4826146455144387,3.0411799364754923,-229.31642413380717,0.03992,486.37347834685073,5.351802137011197,High
12.124248496993989,-4.28195290950538,-17.900190973745424,-196.70126561158295,0.03992,378.6933570549355,5.351802137011197,High
12.224448897795591,-7.069827265503502,-36.37791136845095,-57.246183698634496,0.03992,492.9921769412931,5.351802137011197,High
12.324649298597194,-11.572115508393347,-29.372372075676186,270.1009317541554,0.03992,1029.5083670483841,5.351802137011197,High
12.424849699398798,-12.956074174456646,17.750531868854736,373.8054281271752,0.03992,1527.29785941209,5.351802137011197,High
12.525050100200401,-8.014894692991597,45.5385353646395,43.80763638424039,0.03992,1134.6142759710015,5.351802137011197,High
12.625250501002004,-3.830115183546926,26.5296173165983,-220.35976685900343,0.03992,677.7103974833882,5.351802137011197,High
12.725450901803608,-2.6983381165189906,1.3782614449995325,-222.98473505541835,0.03992,422.48048764533155,5.351802137011197,High
12.82565130260521,-3.553910485150226,-18.15670233378614,-201.41853229246618,0.03992,312.8802909337247,5.351802137011197,High
12.925851703406813,-6.336955818680542,-38.98617388415201,-98.35745542488407,0.03992,401.9039878245178,5.351802137011197,High
13.026052104208418,-11.36677098297628,-37.86761524458455,266.97297519598567,0.03992,950.9105865997367,5.351802137011197,High
13.12625250501002,-13.925656268497084,14.515424351516463,453.91691485305535,0.03992,1643.443834237422,5.351802137011197,High
13.226452905811623,-8.457868307321679,53.097698353222135,98.31591841916058,0.03992,1231.977861412829,5.351802137011197,High
13.326653306613228,-3.284834955226116,34.21801321307169,-226.68072730735182,0.03992,700.7319089199195,5.351802137011197,High
13.42685370741483,-1.6005510301530026,7.67069889283099,-209.75649361248318,0.03992,411.91207135385815,5.351802137011197,High
13.527054108216433,-1.7476207482459576,-7.817356248347783,-161.30858002759732,0.03992,256.0944392320734,5.351802137011197,High
13.627254509018037,-3.167155488739733,-24.655669850174483,-206.59678812870123,0.03992,204.32772673241783,5.351802137011197,High
13.72745490981964,-6.688636750284933,-49.21951819798731,-70.45497308859373,0.03992,365.02513793610945,5.351802137011197,High
13.827655310621243,-13.030786390139996,-38.774902934061004,409.9090485752794,0.03992,1161.235174406679,5.351802137011197,High
13.927855711422847,-14.459158380357279,32.926583720906365,525.3936213202235,0.03992,1869.891813440283,5.351802137011197,High
14.02805611222445,-6.432272618415274,66.51439993572326,12.317394535297806,0.03992,1146.0019638435822,5.351802137011197,High
14.128256513026052,-1.1296193150820768,35.394999459443,-262.2347084050788,0.03992,623.6089196913125,5.351802137011197,High
14.228456913827655,0.6609136460021605,13.962354163162388,-107.56232848980967,0.03992,365.7999594880551,5.351802137011197,High
14.32865731462926,1.668447651483532,13.839422607777735,73.73113217814561,0.03992,230.10474223617297,5.351802137011197,High
14.428857715430862,3.434345030326356,28.738132154774735,194.13053044172693,0.03992,199.4499705483687,5.351802137011197,High
14.529058116232465,7.42759237187927,52.74333652395548,11.669514349712175,0.03992,420.04788996590344,5.351802137011197,High
14.629258517034069,14.004151948954709,31.076712184777175,-482.39205051444554,0.03992,1345.687138942863,5.351802137011197,High
14.729458917835672,13.655390404900748,-43.92841708615385,-481.8812659317963,0.03992,1835.341549026435,5.351802137011197,High
14.829659318637274,5.200861951729488,-65.49267978552268,62.91856984611975,0.03992,1044.2504946824242,5.351802137011197,High
14.929859719438879,0.5306048767398892,-31.31948525326412,256.5462890406442,0.03992,575.8562861060183,5.351802137011197,High
15.030060120240481,-1.0755879988244441,-14.080597813449701,66.47202924429466,0.03992,343.57718613409764,5.351802137011197,High
15.130260521042084,-2.2911582121277867,-17.99843730851569,-114.6587323246219,0.03992,230.56524958864725,5.351802137011197,High
15.230460921843688,-4.682489263056046,-37.058299682111404,-170.7918263133234,0.03992,255.159726713379,5.351802137011197,High
15.330661322645291,-9.717671174474761,-52.22525620898131,162.97255542713253,0.03992,670.9901239441743,5.351802137011197,High
15.430861723446894,-15.148472471268734,-4.398468935191058,557.2995677131469,0.03992,1694.178463426477,5.351802137011197,High
15.531062124248498,-10.599127874913851,59.45802389385375,280.6120316859982,0.03992,1528.1256494982727,5.351802137011197,High
15.6312625250501,-3.233036821197842,51.83640715418735,-195.99526106373955,0.03992,824.4671253568791,5.351802137011197,High
15.731462925851703,-0.21107032898452185,20.180416466250634,-209.5089053257303,0.03992,468.3438385647462,5.351802137011197,High
15.831663326653308,0.8111348153253312,9.850654583900713,-25.721495207921134,0.03992,278.1524620795506,5.351802137011197,High
15.93186372745491,1.7630087459454808,15.025808208150206,120.23284076703848,0.03992,180.21057250109234,5.351802137011197,High
16.032064128256515,3.8223188249746713,33.9454122526459,211.63644615009284,0.03992,185.57594729297162,5.351802137011197,High
16.132264529058116,8.565696572127024,57.437921665082634,-78.81199623763118,0.03992,512.9124752158856,5.351802137011197,High
16.23246492985972,15.332924369079407,18.151425030675725,-582.2749012048346,0.03992,1629.1367526352935,5.351802137011197,High
16.332665330661325,12.203256698514945,-59.250435289794034,-406.8299373665222,0.03992,1748.8129168278733,5.351802137011197,High
16.432865731462925,3.4590896416657744,-63.37762053375758,157.45860207997694,0.03992,923.204992155377,5.351802137011197,High
16.53306613226453,-0.49766926015390833,-27.69560521364635,229.68754390539024,0.03992,524.1114307238686,5.351802137011197,High
16.633266533066134,-2.091131844034897,-17.348052616845703,-2.969533860339095,0.03992,332.63573094145687,5.351802137011197,High
16.733466933867735,-3.97423291082439,-28.290702179646168,-146.79592856989217,0.03992,281.6966383685722,5.351802137011197,High
16.83366733466934,-7.760611238753568,-46.76607437433913,12.697620011182655,0.03992,495.81863852530546,5.351802137011197,High
16.933867735470944,-13.34619170327712,-25.74608895095225,418.8688803591276,0.03992,1287.11173239038,5.351802137011197,High
17.034068136272545,-12.920148102671854,37.17558501626762,404.20420243124096,0.03992,1664.9043163594927,5.351802137011197,High
17.13426853707415,-5.89617466594894,55.25675722765317,-58.051879409304945,0.03992,1017.6353939038704,5.351802137011197,High
17.234468937875754,-1.8466496602563887,25.541941848070234,-251.34032754541894,0.03992,571.8936467929261,5.351802137011197,High
17.334669338677354,-0.7775490450931815,4.8879541123387495,-150.13271192121132,0.03992,334.1106170225928,5.351802137011197,High
17.43486973947896,-0.867099737944014,-4.544773967803782,-99.32954733184863,0.03992,199.4037323197143,5.351802137011197,High
17.535070140280563,-1.6883253913464444,-15.017766795847347,-162.42784245791512,0.03992,132.3089755566775,5.351802137011197,High
17.635270541082164,-3.876672242121839,-37.0954437990493,-232.1237552061441,0.03992,159.74134794760465,5.351802137011197,High
17.73547094188377,-9.122282064502617,-61.535553410305084,127.96614202253106,0.03992,552.520063030684,5.351802137011197,High
17.835671342685373,-16.2084464726439,-11.450926359664313,653.3332970434021,0.03992,1817.4502998651153,5.351802137011197,High
17.935871743486974,-11.417056886078631,69.39296303125847,378.81877486443693,0.03992,1724.1231228621232,5.351802137011197,High
18.03607214428858,-2.302041055558033,64.46465978551343,-205.52782070905786,0.03992,879.9479291470788,5.351802137011197,High
18.13627254509018,1.501712610016245,28.205023009403195,-210.49850776781847,0.03992,519.5625140591693,5.351802137011197,High
18.236472945891784,3.350268164763249,22.280590092563845,36.242450572512965,0.03992,368.3092062093395,5.351802137011197,High
18.336673346693388,5.966760724758498,35.46803915619938,78.73823617865364,0.03992,410.6850332307505,5.351802137011197,High
18.43687374749499,10.458091642959518,38.05979573958862,-201.63564392236208,0.03992,844.5199656976033,5.351802137011197,High
18.537074148296593,13.593974299826359,-4.939905517620672,-421.7569463657427,0.03992,1526.6116305552687,5.351802137011197,High
18.637274549098198,9.468130617384233,-46.46063439382675,-151.57591025532932,0.03992,1292.3388412708457,5.351802137011197,High
18.7374749498998,4.283225924309975,-35.31583943652434,191.5762689559709,0.03992,764.8133080237241,5.351802137011197,High
18.837675350701403,2.390808085014625,-8.068596526898714,231.52727796635384,0.03992,459.39421723607506,5.351802137011197,High
18.937875751503007,2.6662727125066255,11.082412660941356,196.39384806673516,0.03992,304.0204429068198,5.351802137011197,High
19.03807615230461,4.6117324659647965,31.28888805561334,182.40986945969945,0.03992,293.1223546700594,5.351802137011197,High
19.138276553106213,8.93659096012453,47.63749672100137,-90.82509447081735,0.03992,611.2400720901727,5.351802137011197,High
19.238476953907817,14.158324995223587,13.087466317974597,-473.6426007899857,0.03992,1484.1436838167128,5.351802137011197,High
19.338677354709418,11.559329701201603,-47.28086015073925,-317.04592616165434,0.03992,1560.6441682858929,5.351802137011197,High
19.438877755511022,4.683202720526341,-50.44879142985192,137.30904776912104,0.03992,898.4705503664026,5.351802137011197,High
19.539078156312627,1.4493514587463088,-19.764016910434435,239.38681868849963,0.03992,510.17171512441746,5.351802137011197,High
19.639278557114228,0.7224778887759538,-2.475481071435165,129.2680320690949,0.03992,299.22757756910073,5.351802137011197,High
19.739478957915832,0.9532630676771374,6.141400337881171,102.18643025095544,0.03992,179.96944232057683,5.351802137011197,High
19.839679358717436,1.9532194394535431,18.002761463826445,183.88106006711303,0.03992,126.22999479112498,5.351802137011197,High
19.939879759519037,4.561030896099271,42.99131217497797,209.56127123609502,0.03992,188.016039644523,5.351802137011197,High
20.04008016032064,10.568712861292816,59.99900820452685,-244.1248434165388,0.03992,727.7306788120029,5.351802137011197,High
20.140280561122246,16.584880235683812,-5.931502136953652,-682.120849247219,0.03992,2004.5407298119105,5.351802137011197,High
20.240480961923847,9.380035078336173,-76.69855677487575,-251.7933130940814,0.03992,1525.7586166237738,5.351802137011197,High
20.34068136272545,1.2144279761896728,-56.3910839193347,258.50902888334423,0.03992,786.7002494265828,5.351802137011197,High
20.440881763527056,-1.9207833423721845,-24.893140164987127,161.57004105525257,0.03992,479.57396104507427,5.351802137011197,High
20.541082164328657,-3.7741772672947214,-24.012318176799113,-66.54341211012526,0.03992,360.76450945134025,5.351802137011197,High
20.64128256513026,-6.732871153353972,-38.22849329326874,-43.7699745723049,0.03992,459.58256625651154,5.351802137011197,High
20.741482965931866,-11.435197967348577,-32.78385616724098,269.5212954631518,0.03992,993.2865557018218,5.351802137011197,High
20.841683366733466,-13.302782208913285,15.783790366681517,402.23357788803605,0.03992,1563.6676081148896,5.351802137011197,High
20.94188376753507,-8.272113725528634,47.8240752732472,68.26655589856644,0.03992,1174.7618525718444,5.351802137011197,High
21.042084168336675,-3.718799188222463,29.46446289144433,-220.31523684913364,0.03992,690.9092242952329,5.351802137011197,High
21.142284569138276,-2.3674117432752606,3.6727252032805437,-221.7489436887129,0.03992,421.0237028418716,5.351802137011197,High
21.24248496993988,-2.982782113416743,-14.97420317843801,-198.71741902726023,0.03992,292.07037554794874,5.351802137011197,High
21.342685370741485,-5.368254063603519,-36.15040486230267,-151.5593519197873,0.03992,327.722522396946,5.351802137011197,High
21.442885771543086,-10.22735222610265,-45.34681879362585,188.0249078464117,0.03992,769.4738997260818,5.351802137011197,High
21.54308617234469,-14.455792900001486,1.5299373914872532,494.5313595953788,0.03992,1628.079294032415,5.351802137011197,High
21.643286573146295,-9.920751546445885,53.75766208721157,208.62167852306627,0.03992,1405.489572036373,5.351802137011197,High
21.743486973947896,-3.6827143254099877,43.337888999316164,-197.51803001329267,0.03992,789.2580967181391,5.351802137011197,High
21.8436873747495,-1.2358038511921445,14.174890541461538,-218.60679860247194,0.03992,453.58795886689245,5.351802137011197,High
21.943887775551104,-0.8420548982633868,-0.4710886765299168,-120.55817037045509,0.03992,267.97494964267037,5.351802137011197,High
22.044088176352705,-1.3302103995949335,-9.985063440593592,-129.59034083063824,0.03992,166.39749161510935,5.351802137011197,High
22.14428857715431,-2.843069615817213,-26.44109685902255,-223.27676505416724,0.03992,141.63118060661114,5.351802137011197,High
22.244488977955914,-6.629027405411076,-54.729906136819494,-75.08537438517037,0.03992,324.2209216366631,5.351802137011197,High
22.344689378757515,-13.810986677304085,-41.488266074487555,482.57031178476126,0.03992,1255.5237886033747,5.351802137011197,High
22.44488977955912,-14.943309183865496,41.97757117475591,584.2173264226782,0.03992,2016.8821315612438,5.351802137011197,High
22.545090180360724,-5.3986477645273485,75.58935445109925,-17.50906901174165,0.03992,1130.2503935843142,5.351802137011197,High
22.645290581162325,0.20485804080369419,38.46873970947702,-276.2264934609444,0.03992,619.8747987319456,5.351802137011197,High
22.74549098196393,2.3105185099169443,20.233343737483143,-53.562805315018,0.03992,394.64730169672816,5.351802137011197,High
22.845691382765533,4.259636344908532,27.73471058823093,114.00076342976536,0.03992,331.3045358631707,5.351802137011197,High
22.945891783567134,7.868576744031359,43.07918811218562,-21.435814160435896,0.03992,533.9715217548955,5.351802137011197,High
23.04609218436874,12.892740175005851,23.43895624746221,-377.74500705664855,0.03992,1239.9967916508022,5.351802137011197,High
23.14629258517034,12.56576236476527,-32.62121410357561,-364.81448348264416,0.03992,1581.0756033943728,5.351802137011197,High
23.246492985971944,6.355422719379476,-49.670158678919385,49.39148131818704,0.03992,1013.3171761278447,5.351802137011197,High
23.34669338677355,2.6118227497513655,-22.723121655041133,246.4982321343044,0.03992,584.4091535705966,5.351802137011197,High
23.44689378757515,1.8016909247820543,-0.271715365431527,192.0657283884734,0.03992,353.06558063990906,5.351802137011197,High
23.547094188376754,2.5573707727109793,15.767004274512653,188.1812974208214,0.03992,241.0736007455024,5.351802137011197,High
23.647294589178358,4.961411220275572,37.439967484432486,172.49883800351378,0.03992,275.4158836490358,5.351802137011197,High
23.74749498997996,10.060370268589233,50.33590968603846,-184.68058675067846,0.03992,720.4423409311545,5.351802137011197,High
23.847695390781563,15.048767870784282,0.42982985904602605,-547.3508106952306,0.03992,1705.543493029802,5.351802137011197,High
23.947895791583168,10.14650851689505,-59.353631535450646,-245.53017268731543,0.03992,1473.4809705241541,5.351802137011197,High
24.04809619238477,3.1542525330186204,-48.77461356526569,205.36912760947203,0.03992,799.6653494845303,5.351802137011197,High
24.148296593186373,0.37203686052918067,-18.19749373796126,205.06105334043693,0.03992,455.29502130611354,5.351802137011197,High
